# BUSCO version is: 5.0.0 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2020-08-05, number of species: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
54at7088	Complete	CM042816.1	21764424	21784835	-	5304.8	2488	https://www.orthodb.org/v10?query=54at7088	teneurin-m isoform X1
56at7088	Complete	CM042812.1	7742347	7823392	+	5036.9	2698	https://www.orthodb.org/v10?query=56at7088	vacuolar protein sorting-associated protein 13A isoform X2
57at7088	Complete	CM042807.1	13504426	13526508	-	4670.1	2332	https://www.orthodb.org/v10?query=57at7088	uncharacterized protein LOC106133612
59at7088	Complete	CM042822.1	10508539	10549198	+	4705.1	4046	https://www.orthodb.org/v10?query=59at7088	uncharacterized protein LOC106102106
60at7088	Complete	CM042816.1	64934	117929	-	5368.0	3328	https://www.orthodb.org/v10?query=60at7088	fat-like cadherin-related tumor suppressor homolog
63at7088	Complete	CM042826.1	21304392	21366540	-	4813.7	2813	https://www.orthodb.org/v10?query=63at7088	vacuolar protein sorting-associated protein 13A-like
64at7088	Complete	CM042813.1	13090355	13114068	-	4109.8	2007	https://www.orthodb.org/v10?query=64at7088	LOW QUALITY PROTEIN: carbamoyl-phosphate synthase large chain, chloroplastic
65at7088	Complete	CM042817.1	1623897	1742433	+	3482.0	1885	https://www.orthodb.org/v10?query=65at7088	neurobeachin
66at7088	Complete	CM042811.1	16302452	16333218	+	3959.6	1819	https://www.orthodb.org/v10?query=66at7088	Pre-mRNA-processing-splicing factor 8
68at7088	Complete	CM042833.1	35976067	36322524	+	4850.8	2438	https://www.orthodb.org/v10?query=68at7088	protein furry isoform X1
69at7088	Complete	CM042806.1	14300029	14315280	+	3850.5	1992	https://www.orthodb.org/v10?query=69at7088	serine/threonine-protein kinase mTOR-like
70at7088	Complete	CM042816.1	18667446	18676331	-	3459.6	2382	https://www.orthodb.org/v10?query=70at7088	cubilin
72at7088	Complete	CM042818.1	14402156	14494869	-	4658.5	2498	https://www.orthodb.org/v10?query=72at7088	filamin-A
74at7088	Complete	CM042814.1	8798188	8906572	-	4880.7	2328	https://www.orthodb.org/v10?query=74at7088	zinc finger homeobox protein 3
78at7088	Complete	CM042828.1	15106832	15205100	-	5544.4	3453	https://www.orthodb.org/v10?query=78at7088	Survivin-1
83at7088	Complete	CM042830.1	2881774	2976335	-	4385.4	2175	https://www.orthodb.org/v10?query=83at7088	Inositol 1,4,5-trisphosphate receptor
84at7088	Complete	CM042828.1	11606771	11690909	+	4813.2	2423	https://www.orthodb.org/v10?query=84at7088	ubiquitin carboxyl-terminal hydrolase 34
86at7088	Complete	CM042820.1	9663211	9691864	+	3498.2	2107	https://www.orthodb.org/v10?query=86at7088	serine/threonine-protein kinase ATR-like
88at7088	Complete	CM042807.1	11571431	11595631	+	5730.6	2970	https://www.orthodb.org/v10?query=88at7088	uncharacterized protein LOC101743552
96at7088	Complete	CM042833.1	20023700	20066801	+	3814.5	1915	https://www.orthodb.org/v10?query=96at7088	chondroitin sulfate proteoglycan 4
101at7088	Complete	CM042833.1	27148240	27344929	-	2899.9	1697	https://www.orthodb.org/v10?query=101at7088	E3 ubiquitin-protein ligase MYCBP2 isoform X1
103at7088	Complete	CM042824.1	14299907	14391812	+	4084.4	2145	https://www.orthodb.org/v10?query=103at7088	protein unc-13 homolog A isoform X1
105at7088	Complete	CM042830.1	5374535	5401812	-	6264.8	4077	https://www.orthodb.org/v10?query=105at7088	uncharacterized protein LOC106123073
106at7088	Complete	CM042820.1	6915366	6932520	+	4363.7	2386	https://www.orthodb.org/v10?query=106at7088	small subunit processome component 20 homolog
112at7088	Duplicated	CM042818.1	15138213	15177123	+	3888.8	2070	https://www.orthodb.org/v10?query=112at7088	Ubiquitin carboxyl-terminal hydrolase
112at7088	Duplicated	WUWR02000204.1	146720	176766	+	3936.9	2070	https://www.orthodb.org/v10?query=112at7088	Ubiquitin carboxyl-terminal hydrolase
113at7088	Complete	CM042833.1	27355796	27653566	+	4559.6	2399	https://www.orthodb.org/v10?query=113at7088	kalirin
116at7088	Complete	CM042807.1	7327792	7373704	-	3355.2	1757	https://www.orthodb.org/v10?query=116at7088	myosin-VIIa-like
122at7088	Complete	CM042819.1	11111451	11159917	-	2916.6	1580	https://www.orthodb.org/v10?query=122at7088	tetratricopeptide repeat protein 28
123at7088	Complete	CM042828.1	5319643	5379742	+	3506.4	1803	https://www.orthodb.org/v10?query=123at7088	DNA polymerase epsilon catalytic subunit A
126at7088	Complete	CM042819.1	7774843	7821216	+	3698.3	1804	https://www.orthodb.org/v10?query=126at7088	phosphatidylinositol 4-kinase alpha isoform X1
127at7088	Complete	CM042824.1	6704831	6773770	+	3259.1	1984	https://www.orthodb.org/v10?query=127at7088	uncharacterized protein LOC106104714
128at7088	Complete	CM042813.1	23964104	24057451	+	4726.7	3134	https://www.orthodb.org/v10?query=128at7088	Vacuolar protein sorting-associated protein 13D
133at7088	Complete	CM042820.1	5583567	5642764	+	1914.5	1857	https://www.orthodb.org/v10?query=133at7088	uncharacterized protein LOC106140978
136at7088	Complete	CM042807.1	17923989	17982174	-	3808.6	1981	https://www.orthodb.org/v10?query=136at7088	piezo-type mechanosensitive ion channel component isoform X1
137at7088	Complete	CM042826.1	12466854	12501016	+	3307.2	1881	https://www.orthodb.org/v10?query=137at7088	proto-oncogene tyrosine-protein kinase ROS
138at7088	Complete	CM042820.1	18588441	18599159	+	2753.6	2194	https://www.orthodb.org/v10?query=138at7088	protein abnormal spindle
139at7088	Complete	CM042821.1	17873263	17928666	+	4079.0	2157	https://www.orthodb.org/v10?query=139at7088	protein pecanex-like
140at7088	Complete	CM042814.1	15758890	16045095	-	3663.8	2221	https://www.orthodb.org/v10?query=140at7088	supervillin-like isoform X1
145at7088	Complete	CM042824.1	13515853	13544032	+	3119.8	1564	https://www.orthodb.org/v10?query=145at7088	Sodium channel protein
148at7088	Complete	CM042806.1	7013022	7066493	+	3000.5	1679	https://www.orthodb.org/v10?query=148at7088	uncharacterized protein LOC111354061
155at7088	Complete	CM042809.1	19692916	19724203	-	4026.8	2414	https://www.orthodb.org/v10?query=155at7088	Adenomatous polyposis coli protein
158at7088	Complete	CM042822.1	13999335	14170830	+	2431.7	1374	https://www.orthodb.org/v10?query=158at7088	Sodium channel protein
159at7088	Complete	CM042828.1	11129128	11151385	+	3320.3	1846	https://www.orthodb.org/v10?query=159at7088	zinc finger FYVE domain-containing protein 26 homolog
160at7088	Complete	CM042825.1	21710983	21814807	+	3065.3	1786	https://www.orthodb.org/v10?query=160at7088	protein still life, isoform SIF type 1
163at7088	Complete	CM042816.1	8565069	8590059	-	2810.9	1558	https://www.orthodb.org/v10?query=163at7088	LOW QUALITY PROTEIN: low-density lipoprotein receptor-related protein 4-like
173at7088	Complete	CM042819.1	6794038	6831629	-	3101.1	1434	https://www.orthodb.org/v10?query=173at7088	clathrin heavy chain
177at7088	Complete	CM042820.1	7964837	8052863	+	3615.1	1842	https://www.orthodb.org/v10?query=177at7088	voltage-dependent T-type calcium channel subunit alpha-1G-like
179at7088	Complete	CM042815.1	19338488	19410044	-	2914.0	1455	https://www.orthodb.org/v10?query=179at7088	uncharacterized protein LOC101741868
183at7088	Duplicated	WUWR02000184.1	9214	59940	-	3180.3	1794	https://www.orthodb.org/v10?query=183at7088	LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase HECTD1
183at7088	Duplicated	CM042815.1	15340149	15411045	-	3507.2	1869	https://www.orthodb.org/v10?query=183at7088	LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase HECTD1
184at7088	Complete	CM042809.1	919397	954528	+	3093.7	1698	https://www.orthodb.org/v10?query=184at7088	cadherin-89D
186at7088	Complete	CM042813.1	12814999	12839782	-	3329.6	1856	https://www.orthodb.org/v10?query=186at7088	nucleosome-remodeling factor subunit NURF301
190at7088	Complete	CM042830.1	11494324	11534318	-	2694.1	1343	https://www.orthodb.org/v10?query=190at7088	NACHT and WD repeat domain-containing protein 2
193at7088	Complete	CM042814.1	1449747	1457424	-	3400.0	1531	https://www.orthodb.org/v10?query=193at7088	brefeldin A-inhibited guanine nucleotide-exchange protein 1
196at7088	Complete	CM042815.1	7347510	7402651	-	3141.0	1614	https://www.orthodb.org/v10?query=196at7088	cadherin-23
200at7088	Complete	CM042810.1	15985959	16072466	+	3428.4	1955	https://www.orthodb.org/v10?query=200at7088	protein unc-79 homolog
201at7088	Complete	CM042812.1	3977010	4013185	+	2504.2	1507	https://www.orthodb.org/v10?query=201at7088	uncharacterized protein LOC105392584
204at7088	Complete	CM042808.1	16230390	16236862	-	2263.4	1417	https://www.orthodb.org/v10?query=204at7088	uncharacterized protein LOC106100576
206at7088	Complete	CM042818.1	10050123	10310583	-	3646.9	1935	https://www.orthodb.org/v10?query=206at7088	protein sickie isoform X1
207at7088	Complete	CM042820.1	16209822	16238732	-	3074.5	1705	https://www.orthodb.org/v10?query=207at7088	WD repeat-containing protein 81
208at7088	Complete	CM042808.1	14271682	14289204	-	2671.5	1430	https://www.orthodb.org/v10?query=208at7088	ras GTPase-activating-like protein IQGAP1
210at7088	Complete	CM042808.1	13459622	13469160	+	3678.8	1860	https://www.orthodb.org/v10?query=210at7088	DNA-directed RNA polymerase II subunit RPB1
211at7088	Complete	CM042813.1	9186635	9204068	+	3086.1	1673	https://www.orthodb.org/v10?query=211at7088	spatacsin
212at7088	Complete	CM042833.1	913628	988752	+	2763.7	1476	https://www.orthodb.org/v10?query=212at7088	laminin subunit gamma-1
215at7088	Complete	CM042806.1	13959212	13989437	+	3265.3	1708	https://www.orthodb.org/v10?query=215at7088	LOW QUALITY PROTEIN: brefeldin A-inhibited guanine nucleotide-exchange protein 3
220at7088	Complete	CM042811.1	12780191	12815813	+	2419.7	1278	https://www.orthodb.org/v10?query=220at7088	Dual oxidase 1
231at7088	Complete	CM042810.1	8506269	8524636	-	2699.8	1592	https://www.orthodb.org/v10?query=231at7088	LOW QUALITY PROTEIN: uncharacterized protein LOC101738815
232at7088	Complete	CM042813.1	12077160	12102323	-	2999.5	1530	https://www.orthodb.org/v10?query=232at7088	nipped-B-like protein
235at7088	Complete	CM042807.1	5000170	5007857	+	3076.9	1808	https://www.orthodb.org/v10?query=235at7088	HEAT repeat-containing protein 1
236at7088	Complete	CM042808.1	6400431	6415743	-	2552.3	1518	https://www.orthodb.org/v10?query=236at7088	nucleoporin NUP188 homolog
242at7088	Duplicated	CM042825.1	15543108	15596926	-	2747.3	1617	https://www.orthodb.org/v10?query=242at7088	uncharacterized protein LOC111002222
242at7088	Duplicated	WUWR02000024.1	36795	89390	-	2769.9	1618	https://www.orthodb.org/v10?query=242at7088	uncharacterized protein LOC111002222
246at7088	Complete	CM042822.1	4509298	4624763	+	1965.3	1041	https://www.orthodb.org/v10?query=246at7088	transient receptor potential cation channel trpm isoform X1
248at7088	Complete	CM042824.1	13122253	13168115	-	2957.5	1470	https://www.orthodb.org/v10?query=248at7088	unconventional myosin-IXa-like isoform X1
250at7088	Complete	CM042810.1	6297561	6355884	-	2627.8	1224	https://www.orthodb.org/v10?query=250at7088	DE-cadherin isoform X1
251at7088	Complete	CM042818.1	15485195	15509718	+	3183.4	2281	https://www.orthodb.org/v10?query=251at7088	E3 SUMO-protein ligase RanBP2-like
254at7088	Complete	CM042813.1	19194418	19216854	-	3404.7	1732	https://www.orthodb.org/v10?query=254at7088	chromodomain-helicase-DNA-binding protein Mi-2 homolog isoform X1
258at7088	Complete	CM042832.1	8755184	8805081	-	2707.4	1778	https://www.orthodb.org/v10?query=258at7088	uncharacterized protein LOC106142077
259at7088	Complete	CM042830.1	8865984	8897460	+	2523.3	1311	https://www.orthodb.org/v10?query=259at7088	uncharacterized protein LOC106138037
263at7088	Complete	CM042805.1	18695358	18736789	+	2632.6	1419	https://www.orthodb.org/v10?query=263at7088	protein polybromo-1
266at7088	Complete	CM042833.1	9937154	10175280	+	2920.8	1401	https://www.orthodb.org/v10?query=266at7088	disco-interacting protein 2 isoform X1
270at7088	Complete	CM042833.1	11967553	12044668	-	3568.3	2211	https://www.orthodb.org/v10?query=270at7088	PHD finger protein rhinoceros
271at7088	Complete	CM042814.1	15317438	15343355	-	2677.5	1437	https://www.orthodb.org/v10?query=271at7088	uncharacterized protein LOC106109654
273at7088	Complete	CM042809.1	19100414	19128798	+	1867.7	1220	https://www.orthodb.org/v10?query=273at7088	Cadherin-like protein
274at7088	Complete	CM042811.1	3888913	3896323	+	2734.2	1457	https://www.orthodb.org/v10?query=274at7088	DNA-directed RNA polymerase I subunit RPA1
278at7088	Complete	WUWR02000063.1	97048	102653	-	2115.5	1366	https://www.orthodb.org/v10?query=278at7088	uncharacterized protein LOC111352582
281at7088	Complete	CM042813.1	17021463	17029450	+	2141.7	1200	https://www.orthodb.org/v10?query=281at7088	uncharacterized protein LOC105389625
288at7088	Complete	CM042827.1	6954556	6989054	-	2779.9	1868	https://www.orthodb.org/v10?query=288at7088	uncharacterized protein LOC106140763
296at7088	Complete	CM042833.1	32081122	32095911	-	2162.0	1413	https://www.orthodb.org/v10?query=296at7088	uncharacterized protein LOC106113881
302at7088	Complete	CM042830.1	11251456	11286867	-	2067.6	1135	https://www.orthodb.org/v10?query=302at7088	Calcium-dependent secretion activator
303at7088	Complete	CM042807.1	13100872	13142588	-	3235.1	2338	https://www.orthodb.org/v10?query=303at7088	serine-protein kinase ATM
307at7088	Complete	CM042809.1	7575630	7623063	-	2613.1	1399	https://www.orthodb.org/v10?query=307at7088	protocadherin-15
311at7088	Complete	CM042821.1	12947367	12961628	+	2345.0	1383	https://www.orthodb.org/v10?query=311at7088	Gamma-tubulin complex component 6
315at7088	Complete	CM042826.1	20519816	20545972	+	2632.4	1368	https://www.orthodb.org/v10?query=315at7088	uncharacterized protein LOC105388963
316at7088	Complete	CM042816.1	8780159	8790161	+	2406.1	2006	https://www.orthodb.org/v10?query=316at7088	protein lava lamp-like
318at7088	Complete	CM042815.1	7985171	8015566	+	2926.5	1536	https://www.orthodb.org/v10?query=318at7088	cadherin-86C
321at7088	Complete	CM042833.1	22209311	22227707	+	1924.5	1248	https://www.orthodb.org/v10?query=321at7088	uncharacterized protein LOC106130599
322at7088	Complete	CM042809.1	19285551	19304810	+	1651.9	1111	https://www.orthodb.org/v10?query=322at7088	uncharacterized protein LOC106136812
324at7088	Complete	CM042808.1	11538425	11559505	+	2295.6	1094	https://www.orthodb.org/v10?query=324at7088	myosin-IIIb-like isoform X1
325at7088	Complete	CM042814.1	21456145	21472599	+	1554.1	813	https://www.orthodb.org/v10?query=325at7088	protein virilizer
326at7088	Complete	CM042807.1	3796327	3818205	-	2562.8	1376	https://www.orthodb.org/v10?query=326at7088	maestro heat-like repeat-containing protein family member 1
327at7088	Complete	CM042820.1	15324237	15346944	+	2370.9	1705	https://www.orthodb.org/v10?query=327at7088	uncharacterized protein LOC110378203
328at7088	Complete	CM042806.1	1039543	1046021	+	2665.1	1655	https://www.orthodb.org/v10?query=328at7088	Nucleolar pre-ribosomal-associated protein 1
332at7088	Complete	CM042808.1	14642807	14652653	+	2750.9	1457	https://www.orthodb.org/v10?query=332at7088	chromodomain-helicase-DNA-binding protein 1
335at7088	Complete	CM042832.1	7617492	7624101	+	2067.6	1181	https://www.orthodb.org/v10?query=335at7088	uncharacterized protein LOC111000708
338at7088	Complete	CM042820.1	11380992	11419417	+	3012.3	1542	https://www.orthodb.org/v10?query=338at7088	transcription initiation factor TFIID subunit 1 isoform X1
340at7088	Complete	CM042821.1	18077338	18091760	-	2708.8	1829	https://www.orthodb.org/v10?query=340at7088	uncharacterized protein LOC105388073
342at7088	Complete	CM042825.1	12535486	12548478	-	2386.2	1505	https://www.orthodb.org/v10?query=342at7088	uncharacterized protein LOC101737053
345at7088	Complete	CM042831.1	2653857	2737635	-	2577.3	1484	https://www.orthodb.org/v10?query=345at7088	trichohyalin-like
350at7088	Complete	CM042813.1	11959014	11963251	-	2097.7	1010	https://www.orthodb.org/v10?query=350at7088	tectonin beta-propeller repeat-containing protein
353at7088	Complete	CM042830.1	5083326	5153854	+	2513.6	1291	https://www.orthodb.org/v10?query=353at7088	rho GTPase-activating protein 190-like
354at7088	Complete	CM042826.1	8634305	8638063	+	2432.1	1101	https://www.orthodb.org/v10?query=354at7088	toll-like receptor 6
355at7088	Complete	CM042826.1	19518637	19542299	+	2277.6	1165	https://www.orthodb.org/v10?query=355at7088	protein TANC2 isoform X1
356at7088	Complete	CM042809.1	12922932	12933893	-	2532.1	1375	https://www.orthodb.org/v10?query=356at7088	uncharacterized protein LOC110992145
357at7088	Complete	CM042805.1	10235992	10250461	+	2342.7	1253	https://www.orthodb.org/v10?query=357at7088	uncharacterized protein LOC110994148
360at7088	Complete	CM042833.1	18376558	18468874	+	1802.7	1047	https://www.orthodb.org/v10?query=360at7088	potassium channel subfamily T member 2
363at7088	Complete	CM042810.1	1800730	1805373	-	2158.9	1323	https://www.orthodb.org/v10?query=363at7088	calcineurin-binding protein cabin-1-like
366at7088	Complete	CM042814.1	12052482	12072968	-	3156.3	1775	https://www.orthodb.org/v10?query=366at7088	nucleoprotein TPR
367at7088	Complete	CM042812.1	14151091	14202624	-	2432.7	1241	https://www.orthodb.org/v10?query=367at7088	uncharacterized protein LOC106103483
375at7088	Complete	CM042826.1	7440916	7463310	-	1551.9	1198	https://www.orthodb.org/v10?query=375at7088	Apaf-1
380at7088	Complete	CM042811.1	17407437	17435737	+	2215.0	1162	https://www.orthodb.org/v10?query=380at7088	von Willebrand factor A domain-containing protein 8
382at7088	Complete	CM042806.1	1711171	1730808	+	1832.0	1233	https://www.orthodb.org/v10?query=382at7088	uncharacterized protein LOC105384963
383at7088	Complete	CM042813.1	11926300	11951308	+	2503.4	1139	https://www.orthodb.org/v10?query=383at7088	splicing factor 3B subunit 1
384at7088	Complete	CM042808.1	10186811	10192797	-	2167.6	1491	https://www.orthodb.org/v10?query=384at7088	uncharacterized protein LOC110994888
385at7088	Complete	CM042828.1	9747716	9814118	+	2798.6	1694	https://www.orthodb.org/v10?query=385at7088	proteasome activator complex subunit 4B-like
386at7088	Complete	CM042814.1	8498075	8506924	+	2237.4	1073	https://www.orthodb.org/v10?query=386at7088	splicing factor 3B subunit 3 isoform X1
389at7088	Complete	CM042833.1	24228754	24242550	-	2106.6	1086	https://www.orthodb.org/v10?query=389at7088	mediator of RNA polymerase II transcription subunit 23
391at7088	Complete	CM042833.1	31210792	31278152	+	1985.5	1109	https://www.orthodb.org/v10?query=391at7088	sterol regulatory element-binding protein cleavage-activating protein
392at7088	Complete	CM042818.1	15352001	15422739	+	2227.0	1276	https://www.orthodb.org/v10?query=392at7088	UDP-glucose:glycoprotein glucosyltransferase
393at7088	Complete	CM042824.1	7917102	7970901	+	2486.7	1321	https://www.orthodb.org/v10?query=393at7088	C-myc promoter-binding protein-like
394at7088	Complete	CM042809.1	11786874	11868782	+	2376.2	1203	https://www.orthodb.org/v10?query=394at7088	uncharacterized protein LOC111356302
396at7088	Complete	CM042815.1	15638971	15652169	+	1503.2	958	https://www.orthodb.org/v10?query=396at7088	rab3 GTPase-activating protein regulatory subunit
401at7088	Complete	CM042815.1	8168138	8203406	+	2097.6	1036	https://www.orthodb.org/v10?query=401at7088	ASK1
408at7088	Complete	CM042807.1	8272640	8281620	-	2407.5	1346	https://www.orthodb.org/v10?query=408at7088	uncharacterized protein LOC110371077
412at7088	Complete	CM042813.1	2657788	2979812	-	2369.0	1417	https://www.orthodb.org/v10?query=412at7088	protein outspread
417at7088	Complete	CM042828.1	9818165	9839574	-	1858.4	1029	https://www.orthodb.org/v10?query=417at7088	helicase SKI2W
420at7088	Complete	CM042810.1	12365351	12488104	+	2330.5	1259	https://www.orthodb.org/v10?query=420at7088	rho guanine nucleotide exchange factor 17 isoform X1
427at7088	Complete	CM042832.1	4004043	4087853	+	2145.6	1345	https://www.orthodb.org/v10?query=427at7088	uncharacterized protein LOC105385596
429at7088	Complete	CM042826.1	21186282	21199905	+	2135.7	1168	https://www.orthodb.org/v10?query=429at7088	uncharacterized protein LOC105388960
430at7088	Complete	CM042809.1	16184138	16197784	-	2117.4	1071	https://www.orthodb.org/v10?query=430at7088	chaoptin
434at7088	Complete	CM042818.1	18891902	18902617	+	2368.1	1238	https://www.orthodb.org/v10?query=434at7088	DNA polymerase
437at7088	Complete	CM042823.1	11527743	11561328	-	1814.3	923	https://www.orthodb.org/v10?query=437at7088	sister chromatid cohesion protein PDS5 homolog B
443at7088	Duplicated	WUWR02000188.1	58316	64594	-	1976.4	1021	https://www.orthodb.org/v10?query=443at7088	Xanthine dehydrogenase
443at7088	Duplicated	CM042815.1	11772691	11778973	-	2258.4	1156	https://www.orthodb.org/v10?query=443at7088	Xanthine dehydrogenase
445at7088	Complete	CM042812.1	8816852	8826774	-	2205.8	1339	https://www.orthodb.org/v10?query=445at7088	uncharacterized protein LOC106120650
450at7088	Complete	CM042818.1	21996887	22005345	-	1847.6	1322	https://www.orthodb.org/v10?query=450at7088	Zinc finger protein
455at7088	Complete	CM042807.1	17915659	17919186	+	2688.4	1119	https://www.orthodb.org/v10?query=455at7088	DNA-directed RNA polymerase II subunit RPB2
456at7088	Missing
458at7088	Complete	CM042819.1	14114141	14223706	-	2389.3	1449	https://www.orthodb.org/v10?query=458at7088	uncharacterized protein LOC106137067
461at7088	Complete	CM042813.1	6065412	6116309	-	2054.9	1121	https://www.orthodb.org/v10?query=461at7088	inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2-like isoform X1
464at7088	Complete	CM042812.1	10935976	10949051	-	1958.2	1240	https://www.orthodb.org/v10?query=464at7088	LOC101744043
467at7088	Complete	CM042811.1	2438167	2493722	-	2257.1	1182	https://www.orthodb.org/v10?query=467at7088	Phosphoribosylformylglycinamidine cyclo-ligase
468at7088	Complete	CM042814.1	6674667	6735147	+	2644.2	1453	https://www.orthodb.org/v10?query=468at7088	uncharacterized protein LOC111358843
478at7088	Complete	CM042818.1	3127577	3180951	-	2271.6	1266	https://www.orthodb.org/v10?query=478at7088	uncharacterized protein LOC111000693
479at7088	Complete	CM042810.1	7088423	7093635	-	2318.3	1322	https://www.orthodb.org/v10?query=479at7088	adenylate cyclase type 10-like
481at7088	Complete	CM042825.1	22503019	22551392	+	2033.3	1089	https://www.orthodb.org/v10?query=481at7088	phosphoribosylformylglycinamidine synthase
486at7088	Complete	CM042814.1	17918883	17934367	-	2566.8	1288	https://www.orthodb.org/v10?query=486at7088	DNA topoisomerase 2
488at7088	Complete	CM042817.1	12334785	12451627	-	1668.3	1113	https://www.orthodb.org/v10?query=488at7088	uncharacterized protein LOC111354620
489at7088	Complete	CM042819.1	9144946	9160930	+	2204.8	2868	https://www.orthodb.org/v10?query=489at7088	uncharacterized protein LOC101742695
490at7088	Complete	CM042813.1	7380823	7454513	-	1674.4	1239	https://www.orthodb.org/v10?query=490at7088	restin homolog isoform X1
492at7088	Complete	CM042806.1	10153211	10305430	-	1683.6	924	https://www.orthodb.org/v10?query=492at7088	uncharacterized protein LOC101739889
494at7088	Complete	CM042812.1	9540419	9606407	+	2672.1	1657	https://www.orthodb.org/v10?query=494at7088	Methyl-CpG-binding domain protein 5
