# BUSCO version is: 5.0.0 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2020-08-05, number of species: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
31at7088	Complete	CM041055.1	7561578	7600455	-	6661.8	3973	https://www.orthodb.org/v10?query=31at7088	uncharacterized protein LOC110998976
33at7088	Complete	CM041032.1	6290765	6327495	+	6247.4	3182	https://www.orthodb.org/v10?query=33at7088	transformation/transcription domain-associated protein
34at7088	Complete	CM041032.1	18457283	18512618	+	6878.2	3635	https://www.orthodb.org/v10?query=34at7088	uncharacterized protein KIAA1109
36at7088	Complete	CM041035.1	6664435	6679473	-	6055.0	3451	https://www.orthodb.org/v10?query=36at7088	histone-lysine N-methyltransferase trithorax
37at7088	Complete	CM041058.1	29885982	29953581	+	5207.3	3019	https://www.orthodb.org/v10?query=37at7088	laminin subunit alpha
38at7088	Complete	CM041055.1	11108134	11135625	-	2925.6	2097	https://www.orthodb.org/v10?query=38at7088	apolipophorins isoform X1
41at7088	Complete	CM041040.1	11325224	11453175	+	5672.9	2857	https://www.orthodb.org/v10?query=41at7088	WD repeat and FYVE domain-containing protein 3 isoform X1
43at7088	Complete	CM041037.1	14374931	14437140	+	7513.6	4174	https://www.orthodb.org/v10?query=43at7088	histone-lysine N-methyltransferase 2C-like
46at7088	Complete	CM041040.1	5888219	5953348	+	4992.4	2525	https://www.orthodb.org/v10?query=46at7088	protein bark beetle isoform X1
47at7088	Complete	CM041043.1	3793405	3849224	-	4907.4	2824	https://www.orthodb.org/v10?query=47at7088	uncharacterized protein LOC106111021
48at7088	Complete	CM041049.1	10979118	11032766	-	5024.7	2582	https://www.orthodb.org/v10?query=48at7088	dmX-like protein 2 isoform X1
49at7088	Complete	CM041038.1	16991221	17074977	-	4167.8	2937	https://www.orthodb.org/v10?query=49at7088	hemocytin
50at7088	Complete	CM041041.1	10171396	10218688	+	4934.5	2287	https://www.orthodb.org/v10?query=50at7088	teneurin-3 isoform X1
51at7088	Complete	CM041040.1	18656490	18689834	+	4361.1	2465	https://www.orthodb.org/v10?query=51at7088	protein dachsous
52at7088	Complete	CM041034.1	8117437	8169363	-	5286.0	2758	https://www.orthodb.org/v10?query=52at7088	protein unc-80 homolog
54at7088	Complete	CM041041.1	17586430	17606231	-	5337.3	2519	https://www.orthodb.org/v10?query=54at7088	teneurin-m isoform X1
56at7088	Complete	CM041037.1	6340301	6400257	+	5076.2	2691	https://www.orthodb.org/v10?query=56at7088	vacuolar protein sorting-associated protein 13A isoform X2
57at7088	Complete	CM041032.1	10441182	10454937	-	4669.4	2330	https://www.orthodb.org/v10?query=57at7088	uncharacterized protein LOC106133612
59at7088	Complete	CM041047.1	8727521	8760256	+	5317.5	4440	https://www.orthodb.org/v10?query=59at7088	uncharacterized protein LOC106102106
60at7088	Complete	CM041041.1	62289	92260	-	5231.0	3235	https://www.orthodb.org/v10?query=60at7088	fat-like cadherin-related tumor suppressor homolog
63at7088	Complete	CM041051.1	1097039	1140683	+	4589.6	2674	https://www.orthodb.org/v10?query=63at7088	vacuolar protein sorting-associated protein 13A-like
64at7088	Complete	CM041038.1	9527466	9550013	+	4108.9	2007	https://www.orthodb.org/v10?query=64at7088	LOW QUALITY PROTEIN: carbamoyl-phosphate synthase large chain, chloroplastic
65at7088	Complete	CM041042.1	798578	918917	+	3586.0	1851	https://www.orthodb.org/v10?query=65at7088	neurobeachin
66at7088	Complete	CM041036.1	4609022	4645139	-	3894.3	1807	https://www.orthodb.org/v10?query=66at7088	Pre-mRNA-processing-splicing factor 8
68at7088	Complete	CM041058.1	666241	888908	-	4916.8	2430	https://www.orthodb.org/v10?query=68at7088	protein furry isoform X1
69at7088	Complete	CM041031.1	11786460	11801160	+	4034.7	2089	https://www.orthodb.org/v10?query=69at7088	serine/threonine-protein kinase mTOR-like
70at7088	Complete	CM041041.1	14918108	14929285	-	4440.7	2969	https://www.orthodb.org/v10?query=70at7088	cubilin
72at7088	Complete	CM041043.1	9673339	9766603	+	4657.4	2556	https://www.orthodb.org/v10?query=72at7088	filamin-A
74at7088	Complete	CM041039.1	10013790	10119968	+	4881.9	2331	https://www.orthodb.org/v10?query=74at7088	zinc finger homeobox protein 3
78at7088	Complete	CM041053.1	3387406	3447917	+	5342.3	3335	https://www.orthodb.org/v10?query=78at7088	Survivin-1
83at7088	Complete	CM041055.1	9421640	9525811	+	3984.0	2094	https://www.orthodb.org/v10?query=83at7088	Inositol 1,4,5-trisphosphate receptor
84at7088	Complete	CM041053.1	6435972	6479091	-	4858.0	2398	https://www.orthodb.org/v10?query=84at7088	ubiquitin carboxyl-terminal hydrolase 34
86at7088	Complete	CM041045.1	11776898	11798174	-	3445.7	2131	https://www.orthodb.org/v10?query=86at7088	serine/threonine-protein kinase ATR-like
88at7088	Complete	CM041032.1	8997025	9021903	+	5764.2	2958	https://www.orthodb.org/v10?query=88at7088	uncharacterized protein LOC101743552
96at7088	Complete	CM041058.1	14027633	14071640	-	3945.2	1969	https://www.orthodb.org/v10?query=96at7088	chondroitin sulfate proteoglycan 4
101at7088	Complete	CM041058.1	7920218	8086773	+	3204.4	1824	https://www.orthodb.org/v10?query=101at7088	E3 ubiquitin-protein ligase MYCBP2 isoform X1
103at7088	Complete	CM041049.1	11512426	11581951	+	4040.7	2140	https://www.orthodb.org/v10?query=103at7088	protein unc-13 homolog A isoform X1
105at7088	Complete	CM041055.1	7526888	7556363	+	6441.1	4150	https://www.orthodb.org/v10?query=105at7088	uncharacterized protein LOC106123073
106at7088	Complete	CM041045.1	14107857	14125877	-	4438.4	2386	https://www.orthodb.org/v10?query=106at7088	small subunit processome component 20 homolog
112at7088	Complete	CM041043.1	9178289	9209444	-	3881.3	2079	https://www.orthodb.org/v10?query=112at7088	Ubiquitin carboxyl-terminal hydrolase
113at7088	Complete	CM041058.1	7688758	7910041	-	4420.1	2333	https://www.orthodb.org/v10?query=113at7088	kalirin
116at7088	Complete	CM041032.1	5746048	5763961	-	3350.8	1754	https://www.orthodb.org/v10?query=116at7088	myosin-VIIa-like
122at7088	Complete	CM041044.1	6541923	6583811	+	3075.6	1661	https://www.orthodb.org/v10?query=122at7088	tetratricopeptide repeat protein 28
123at7088	Complete	CM041053.1	11271756	11326755	-	3510.9	1799	https://www.orthodb.org/v10?query=123at7088	DNA polymerase epsilon catalytic subunit A
126at7088	Complete	CM041044.1	9246635	9282372	-	3546.9	1804	https://www.orthodb.org/v10?query=126at7088	phosphatidylinositol 4-kinase alpha isoform X1
127at7088	Complete	CM041049.1	5156929	5215073	+	4282.2	2592	https://www.orthodb.org/v10?query=127at7088	uncharacterized protein LOC106104714
128at7088	Complete	CM041038.1	567025	630748	-	5332.4	3265	https://www.orthodb.org/v10?query=128at7088	Vacuolar protein sorting-associated protein 13D
133at7088	Complete	CM041045.1	15216876	15274586	-	1926.6	1805	https://www.orthodb.org/v10?query=133at7088	uncharacterized protein LOC106140978
136at7088	Complete	CM041032.1	13705771	13753792	-	3649.2	1965	https://www.orthodb.org/v10?query=136at7088	piezo-type mechanosensitive ion channel component isoform X1
137at7088	Complete	CM041051.1	8544817	8585192	-	3364.8	1933	https://www.orthodb.org/v10?query=137at7088	proto-oncogene tyrosine-protein kinase ROS
138at7088	Complete	CM041045.1	4615802	4626385	-	2797.2	2189	https://www.orthodb.org/v10?query=138at7088	protein abnormal spindle
139at7088	Complete	CM041046.1	14906648	14950547	+	3750.3	2073	https://www.orthodb.org/v10?query=139at7088	protein pecanex-like
140at7088	Complete	CM041039.1	4706773	5013244	+	3655.0	2234	https://www.orthodb.org/v10?query=140at7088	supervillin-like isoform X1
145at7088	Complete	CM041049.1	10914324	10937122	+	3223.8	1617	https://www.orthodb.org/v10?query=145at7088	Sodium channel protein
148at7088	Complete	CM041031.1	5804853	5855933	+	3022.2	1659	https://www.orthodb.org/v10?query=148at7088	uncharacterized protein LOC111354061
155at7088	Complete	CM041034.1	1830505	1853726	+	4033.0	2425	https://www.orthodb.org/v10?query=155at7088	Adenomatous polyposis coli protein
158at7088	Complete	CM041047.1	11579288	11717294	+	2207.7	1386	https://www.orthodb.org/v10?query=158at7088	Sodium channel protein
159at7088	Complete	CM041053.1	6795403	6809463	-	3666.6	1972	https://www.orthodb.org/v10?query=159at7088	zinc finger FYVE domain-containing protein 26 homolog
160at7088	Complete	CM041050.1	17487214	17577689	+	3115.1	1836	https://www.orthodb.org/v10?query=160at7088	protein still life, isoform SIF type 1
163at7088	Complete	CM041041.1	6953197	6970929	-	2797.7	1553	https://www.orthodb.org/v10?query=163at7088	LOW QUALITY PROTEIN: low-density lipoprotein receptor-related protein 4-like
173at7088	Complete	CM041044.1	10049858	10087287	+	2892.8	1412	https://www.orthodb.org/v10?query=173at7088	clathrin heavy chain
177at7088	Complete	CM041045.1	13122298	13192583	-	3600.4	1827	https://www.orthodb.org/v10?query=177at7088	voltage-dependent T-type calcium channel subunit alpha-1G-like
179at7088	Complete	CM041040.1	5737098	5802343	+	2913.2	1443	https://www.orthodb.org/v10?query=179at7088	uncharacterized protein LOC101741868
183at7088	Complete	CM041040.1	8744606	8779375	+	3448.3	1952	https://www.orthodb.org/v10?query=183at7088	LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase HECTD1
184at7088	Complete	CM041034.1	17052663	17078924	-	3107.7	1696	https://www.orthodb.org/v10?query=184at7088	cadherin-89D
186at7088	Complete	CM041038.1	9730797	9749344	+	3857.3	2083	https://www.orthodb.org/v10?query=186at7088	nucleosome-remodeling factor subunit NURF301
190at7088	Complete	CM041055.1	2126411	2162457	+	2571.4	1347	https://www.orthodb.org/v10?query=190at7088	NACHT and WD repeat domain-containing protein 2
193at7088	Complete	CM041039.1	16394337	16401082	+	3399.2	1534	https://www.orthodb.org/v10?query=193at7088	brefeldin A-inhibited guanine nucleotide-exchange protein 1
196at7088	Complete	CM041040.1	15242181	15280755	+	2870.1	1522	https://www.orthodb.org/v10?query=196at7088	cadherin-23
200at7088	Complete	CM041035.1	861280	968109	-	3424.9	1911	https://www.orthodb.org/v10?query=200at7088	protein unc-79 homolog
201at7088	Complete	CM041037.1	3281731	3313751	+	3104.9	1528	https://www.orthodb.org/v10?query=201at7088	uncharacterized protein LOC105392584
204at7088	Complete	CM041033.1	8070209	8076691	+	2502.2	1500	https://www.orthodb.org/v10?query=204at7088	uncharacterized protein LOC106100576
206at7088	Complete	CM041043.1	13048448	13294872	+	3513.9	1934	https://www.orthodb.org/v10?query=206at7088	protein sickie isoform X1
207at7088	Complete	CM041045.1	6693141	6715935	+	3099.5	1705	https://www.orthodb.org/v10?query=207at7088	WD repeat-containing protein 81
208at7088	Complete	CM041033.1	9617296	9639129	+	2590.9	1369	https://www.orthodb.org/v10?query=208at7088	ras GTPase-activating-like protein IQGAP1
210at7088	Complete	CM041033.1	10253481	10262080	-	3716.7	1862	https://www.orthodb.org/v10?query=210at7088	DNA-directed RNA polymerase II subunit RPB1
211at7088	Complete	CM041038.1	12177910	12189531	-	3064.1	1673	https://www.orthodb.org/v10?query=211at7088	spatacsin
212at7088	Complete	CM041058.1	29811439	29853803	-	2783.8	1499	https://www.orthodb.org/v10?query=212at7088	laminin subunit gamma-1
215at7088	Complete	CM041031.1	11551243	11576982	+	3327.9	1683	https://www.orthodb.org/v10?query=215at7088	LOW QUALITY PROTEIN: brefeldin A-inhibited guanine nucleotide-exchange protein 3
220at7088	Complete	CM041036.1	7085170	7126586	-	2606.9	1290	https://www.orthodb.org/v10?query=220at7088	Dual oxidase 1
231at7088	Complete	CM041035.1	7379518	7397922	+	2746.0	1592	https://www.orthodb.org/v10?query=231at7088	LOW QUALITY PROTEIN: uncharacterized protein LOC101738815
232at7088	Complete	CM041038.1	10210298	10231894	+	2903.9	1538	https://www.orthodb.org/v10?query=232at7088	nipped-B-like protein
235at7088	Complete	CM041032.1	3828693	3836197	+	3087.1	1809	https://www.orthodb.org/v10?query=235at7088	HEAT repeat-containing protein 1
236at7088	Complete	CM041033.1	16010748	16023856	+	2529.9	1469	https://www.orthodb.org/v10?query=236at7088	nucleoporin NUP188 homolog
242at7088	Complete	CM041050.1	12581940	12606385	-	2932.7	1657	https://www.orthodb.org/v10?query=242at7088	uncharacterized protein LOC111002222
246at7088	Complete	CM041047.1	3704982	3853036	+	1955.3	1053	https://www.orthodb.org/v10?query=246at7088	transient receptor potential cation channel trpm isoform X1
248at7088	Complete	CM041049.1	10657441	10698351	-	2811.7	1520	https://www.orthodb.org/v10?query=248at7088	unconventional myosin-IXa-like isoform X1
250at7088	Complete	CM041035.1	9185965	9245612	+	2644.2	1224	https://www.orthodb.org/v10?query=250at7088	DE-cadherin isoform X1
251at7088	Complete	CM041043.1	8913823	8927960	-	3191.0	2181	https://www.orthodb.org/v10?query=251at7088	E3 SUMO-protein ligase RanBP2-like
254at7088	Complete	CM041038.1	4404094	4429347	+	3413.2	1735	https://www.orthodb.org/v10?query=254at7088	chromodomain-helicase-DNA-binding protein Mi-2 homolog isoform X1
258at7088	Complete	CM041057.1	7247754	7302663	-	2894.4	1779	https://www.orthodb.org/v10?query=258at7088	uncharacterized protein LOC106142077
259at7088	Complete	CM041055.1	4341107	4372797	-	2515.1	1325	https://www.orthodb.org/v10?query=259at7088	uncharacterized protein LOC106138037
263at7088	Complete	CM041030.1	4768907	4813231	-	2685.5	1416	https://www.orthodb.org/v10?query=263at7088	protein polybromo-1
266at7088	Complete	CM041058.1	22639976	22864091	-	2905.8	1402	https://www.orthodb.org/v10?query=266at7088	disco-interacting protein 2 isoform X1
270at7088	Complete	CM041058.1	21388753	21395979	+	2937.8	1958	https://www.orthodb.org/v10?query=270at7088	PHD finger protein rhinoceros
271at7088	Complete	CM041039.1	5346801	5372152	+	2647.1	1409	https://www.orthodb.org/v10?query=271at7088	uncharacterized protein LOC106109654
273at7088	Complete	CM041034.1	2212915	2241310	-	1930.9	1260	https://www.orthodb.org/v10?query=273at7088	Cadherin-like protein
274at7088	Complete	CM041036.1	14385098	14390613	-	2734.0	1457	https://www.orthodb.org/v10?query=274at7088	DNA-directed RNA polymerase I subunit RPA1
278at7088	Complete	CM041032.1	11464441	11470138	+	2463.5	1502	https://www.orthodb.org/v10?query=278at7088	uncharacterized protein LOC111352582
281at7088	Complete	CM041038.1	6183088	6191918	-	2421.7	1390	https://www.orthodb.org/v10?query=281at7088	uncharacterized protein LOC105389625
288at7088	Complete	CM041052.1	5778162	5923168	-	3036.4	1867	https://www.orthodb.org/v10?query=288at7088	uncharacterized protein LOC106140763
296at7088	Complete	CM041058.1	4114989	4136861	+	2201.2	1405	https://www.orthodb.org/v10?query=296at7088	uncharacterized protein LOC106113881
302at7088	Complete	CM041055.1	2329714	2363988	+	2272.6	1153	https://www.orthodb.org/v10?query=302at7088	Calcium-dependent secretion activator
303at7088	Complete	CM041032.1	10106452	10132895	-	3229.8	2334	https://www.orthodb.org/v10?query=303at7088	serine-protein kinase ATM
307at7088	Complete	CM041034.1	11585821	11616268	+	2522.2	1366	https://www.orthodb.org/v10?query=307at7088	protocadherin-15
311at7088	Complete	CM041046.1	10705900	10717599	+	2331.7	1401	https://www.orthodb.org/v10?query=311at7088	Gamma-tubulin complex component 6
315at7088	Complete	CM041051.1	1770139	1787399	-	2704.8	1355	https://www.orthodb.org/v10?query=315at7088	uncharacterized protein LOC105388963
316at7088	Complete	CM041041.1	7087638	7099181	+	3260.0	2472	https://www.orthodb.org/v10?query=316at7088	protein lava lamp-like
318at7088	Complete	CM041040.1	14685981	14718803	-	2952.3	1537	https://www.orthodb.org/v10?query=318at7088	cadherin-86C
321at7088	Complete	CM041058.1	12082779	12094967	-	2032.8	1333	https://www.orthodb.org/v10?query=321at7088	uncharacterized protein LOC106130599
322at7088	Complete	CM041034.1	2090041	2105873	-	1628.0	1116	https://www.orthodb.org/v10?query=322at7088	uncharacterized protein LOC106136812
324at7088	Complete	CM041033.1	11653902	11676158	-	2444.6	1170	https://www.orthodb.org/v10?query=324at7088	myosin-IIIb-like isoform X1
325at7088	Complete	CM041039.1	588943	596209	+	2487.1	1398	https://www.orthodb.org/v10?query=325at7088	protein virilizer
326at7088	Complete	CM041032.1	2789927	2806030	-	2418.5	1321	https://www.orthodb.org/v10?query=326at7088	maestro heat-like repeat-containing protein family member 1
327at7088	Complete	CM041045.1	7243004	7263350	-	2465.2	1756	https://www.orthodb.org/v10?query=327at7088	uncharacterized protein LOC110378203
328at7088	Complete	CM041031.1	801003	809788	+	2672.6	1658	https://www.orthodb.org/v10?query=328at7088	Nucleolar pre-ribosomal-associated protein 1
332at7088	Complete	CM041033.1	9354314	9364255	-	2732.5	1481	https://www.orthodb.org/v10?query=332at7088	chromodomain-helicase-DNA-binding protein 1
335at7088	Complete	CM041057.1	6339001	6348825	+	2072.2	1164	https://www.orthodb.org/v10?query=335at7088	uncharacterized protein LOC111000708
338at7088	Complete	CM041045.1	10336898	10362064	-	2882.2	1492	https://www.orthodb.org/v10?query=338at7088	transcription initiation factor TFIID subunit 1 isoform X1
340at7088	Complete	CM041046.1	15077138	15092153	-	2515.9	1786	https://www.orthodb.org/v10?query=340at7088	uncharacterized protein LOC105388073
342at7088	Complete	CM041050.1	10300114	10315370	-	2839.2	1715	https://www.orthodb.org/v10?query=342at7088	uncharacterized protein LOC101737053
345at7088	Complete	CM041056.1	8726441	8800893	+	2574.8	1526	https://www.orthodb.org/v10?query=345at7088	trichohyalin-like
350at7088	Complete	CM041038.1	10311504	10317559	+	2200.8	1109	https://www.orthodb.org/v10?query=350at7088	tectonin beta-propeller repeat-containing protein
353at7088	Complete	CM041055.1	7739868	7785427	-	2219.2	1230	https://www.orthodb.org/v10?query=353at7088	rho GTPase-activating protein 190-like
354at7088	Complete	CM041051.1	11325183	11328941	-	2434.0	1101	https://www.orthodb.org/v10?query=354at7088	toll-like receptor 6
355at7088	Complete	CM041051.1	2598500	2621348	-	2366.6	1165	https://www.orthodb.org/v10?query=355at7088	protein TANC2 isoform X1
356at7088	Complete	CM041034.1	7361750	7372925	+	2559.6	1374	https://www.orthodb.org/v10?query=356at7088	uncharacterized protein LOC110992145
357at7088	Complete	CM041030.1	11755246	11774795	-	2339.2	1253	https://www.orthodb.org/v10?query=357at7088	uncharacterized protein LOC110994148
360at7088	Complete	CM041058.1	15324628	15415975	-	2144.8	1110	https://www.orthodb.org/v10?query=360at7088	potassium channel subfamily T member 2
363at7088	Complete	CM041035.1	13104227	13110340	+	2598.2	1673	https://www.orthodb.org/v10?query=363at7088	calcineurin-binding protein cabin-1-like
366at7088	Complete	CM041039.1	7743825	7758465	+	3154.6	1773	https://www.orthodb.org/v10?query=366at7088	nucleoprotein TPR
367at7088	Complete	CM041037.1	11042500	11111667	-	2774.9	1509	https://www.orthodb.org/v10?query=367at7088	uncharacterized protein LOC106103483
375at7088	Complete	CM041051.1	12315251	12337687	+	1496.9	1117	https://www.orthodb.org/v10?query=375at7088	Apaf-1
380at7088	Complete	CM041036.1	3700936	3736298	-	2139.6	1166	https://www.orthodb.org/v10?query=380at7088	von Willebrand factor A domain-containing protein 8
382at7088	Complete	CM041031.1	1398722	1421594	+	1835.1	1239	https://www.orthodb.org/v10?query=382at7088	uncharacterized protein LOC105384963
383at7088	Complete	CM041038.1	10319782	10330450	-	2464.3	1143	https://www.orthodb.org/v10?query=383at7088	splicing factor 3B subunit 1
384at7088	Complete	CM041033.1	12792711	12798700	+	2161.5	1466	https://www.orthodb.org/v10?query=384at7088	uncharacterized protein LOC110994888
385at7088	Complete	CM041053.1	7949389	7973515	-	2870.7	1688	https://www.orthodb.org/v10?query=385at7088	proteasome activator complex subunit 4B-like
386at7088	Complete	CM041039.1	10358784	10366852	-	2381.0	1107	https://www.orthodb.org/v10?query=386at7088	splicing factor 3B subunit 3 isoform X1
389at7088	Complete	CM041058.1	10384911	10398610	+	2274.1	1134	https://www.orthodb.org/v10?query=389at7088	mediator of RNA polymerase II transcription subunit 23
391at7088	Complete	CM041058.1	4768106	4802642	-	2138.0	1097	https://www.orthodb.org/v10?query=391at7088	sterol regulatory element-binding protein cleavage-activating protein
392at7088	Complete	CM041043.1	8994161	9040132	-	2226.5	1276	https://www.orthodb.org/v10?query=392at7088	UDP-glucose:glycoprotein glucosyltransferase
393at7088	Complete	CM041049.1	6116593	6168775	+	2271.7	1286	https://www.orthodb.org/v10?query=393at7088	C-myc promoter-binding protein-like
394at7088	Complete	CM041034.1	8241669	8318554	-	2921.4	1496	https://www.orthodb.org/v10?query=394at7088	uncharacterized protein LOC111356302
396at7088	Complete	CM041040.1	8629009	8640895	-	1578.8	968	https://www.orthodb.org/v10?query=396at7088	rab3 GTPase-activating protein regulatory subunit
401at7088	Complete	CM041040.1	14501175	14539257	-	1955.3	986	https://www.orthodb.org/v10?query=401at7088	ASK1
408at7088	Complete	CM041032.1	6465851	6474940	-	2408.0	1382	https://www.orthodb.org/v10?query=408at7088	uncharacterized protein LOC110371077
412at7088	Complete	CM041038.1	17529683	17603315	+	2490.6	1409	https://www.orthodb.org/v10?query=412at7088	protein outspread
417at7088	Complete	CM041053.1	7930866	7945131	+	1918.8	1029	https://www.orthodb.org/v10?query=417at7088	helicase SKI2W
420at7088	Complete	CM041035.1	4054375	4167361	-	2164.7	1262	https://www.orthodb.org/v10?query=420at7088	rho guanine nucleotide exchange factor 17 isoform X1
427at7088	Complete	CM041057.1	3278842	3335304	+	2169.1	1378	https://www.orthodb.org/v10?query=427at7088	uncharacterized protein LOC105385596
429at7088	Complete	CM041051.1	1238148	1248912	-	2596.6	1356	https://www.orthodb.org/v10?query=429at7088	uncharacterized protein LOC105388960
430at7088	Complete	CM041034.1	4575431	4588863	+	2116.9	1071	https://www.orthodb.org/v10?query=430at7088	chaoptin
434at7088	Complete	CM041043.1	5870802	5877439	-	2359.9	1240	https://www.orthodb.org/v10?query=434at7088	DNA polymerase
437at7088	Complete	CM041048.1	4635973	4668409	-	1958.0	988	https://www.orthodb.org/v10?query=437at7088	sister chromatid cohesion protein PDS5 homolog B
443at7088	Complete	CM041040.1	11511791	11528701	+	1855.5	1154	https://www.orthodb.org/v10?query=443at7088	Xanthine dehydrogenase
445at7088	Complete	CM041037.1	7202080	7207913	-	2081.7	1274	https://www.orthodb.org/v10?query=445at7088	uncharacterized protein LOC106120650
450at7088	Complete	CM041043.1	3419281	3426362	+	1859.3	1562	https://www.orthodb.org/v10?query=450at7088	Zinc finger protein
455at7088	Complete	CM041032.1	13699678	13703205	+	2688.4	1119	https://www.orthodb.org/v10?query=455at7088	DNA-directed RNA polymerase II subunit RPB2
456at7088	Complete	CM041051.1	11599924	11603958	+	2417.1	1183	https://www.orthodb.org/v10?query=456at7088	toll-like receptor 6
458at7088	Complete	CM041044.1	4004943	4097023	+	2502.5	1460	https://www.orthodb.org/v10?query=458at7088	uncharacterized protein LOC106137067
461at7088	Complete	CM041038.1	14697091	14726860	+	2098.2	1119	https://www.orthodb.org/v10?query=461at7088	inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2-like isoform X1
464at7088	Complete	CM041037.1	8584240	8595084	-	2083.8	1261	https://www.orthodb.org/v10?query=464at7088	LOC101744043
467at7088	Complete	CM041036.1	15578628	15609108	+	2085.9	1153	https://www.orthodb.org/v10?query=467at7088	Phosphoribosylformylglycinamidine cyclo-ligase
468at7088	Complete	CM041039.1	11917514	11925726	-	1917.5	984	https://www.orthodb.org/v10?query=468at7088	uncharacterized protein LOC111358843
478at7088	Complete	CM041043.1	19240914	19293546	+	2212.2	1264	https://www.orthodb.org/v10?query=478at7088	uncharacterized protein LOC111000693
479at7088	Complete	CM041035.1	8540275	8545487	+	2351.9	1338	https://www.orthodb.org/v10?query=479at7088	adenylate cyclase type 10-like
481at7088	Complete	CM041050.1	18097076	18117835	+	2066.5	1116	https://www.orthodb.org/v10?query=481at7088	phosphoribosylformylglycinamidine synthase
486at7088	Complete	CM041039.1	3185954	3202362	+	2571.3	1285	https://www.orthodb.org/v10?query=486at7088	DNA topoisomerase 2
488at7088	Complete	CM041042.1	9517769	9628383	-	1660.9	1113	https://www.orthodb.org/v10?query=488at7088	uncharacterized protein LOC111354620
489at7088	Complete	CM041044.1	8021524	8037614	-	2869.1	3215	https://www.orthodb.org/v10?query=489at7088	uncharacterized protein LOC101742695
490at7088	Complete	CM041038.1	13642099	13714773	+	1671.7	1224	https://www.orthodb.org/v10?query=490at7088	restin homolog isoform X1
492at7088	Complete	CM041031.1	8383565	8546620	-	1722.4	926	https://www.orthodb.org/v10?query=492at7088	uncharacterized protein LOC101739889
494at7088	Complete	CM041037.1	7716016	7769934	+	2677.1	1666	https://www.orthodb.org/v10?query=494at7088	Methyl-CpG-binding domain protein 5
495at7088	Complete	CM041032.1	5030667	5038886	+	2534.6	1366	https://www.orthodb.org/v10?query=495at7088	neither inactivation nor afterpotential protein C isoform X1
496at7088	Complete	CM041052.1	8489325	8694327	-	2038.0	1132	https://www.orthodb.org/v10?query=496at7088	nephrin
498at7088	Complete	CM041041.1	14591974	14606805	+	2060.0	1014	https://www.orthodb.org/v10?query=498at7088	leucine--tRNA ligase, cytoplasmic
499at7088	Complete	CM041038.1	11066603	11073292	-	2139.1	994	https://www.orthodb.org/v10?query=499at7088	DNA-directed RNA polymerase III subunit RPC2
504at7088	Complete	CM041050.1	18153020	18168515	-	2180.7	1277	https://www.orthodb.org/v10?query=504at7088	TBC1 domain family member 30
